Timestamp,Email address,Name:,ID code:,Grade:,Module 1: First choice,Module 1: Second choice,Module 1: Third choice,Module 1: Fourth choice,Module 2: First choice,Module 2: Second choice,Module 2: Third choice,Module 2: Fourth choice,Module 3: First choice,Module 3: Second choice,Module 3: Third choice,Module 3: Fourth choice
07/03/2023 14:20:45,brandon@gmail.com,Brandon Derego,367774759,12,Group A (Gr. 12),Group B,Group E,Group D,Group E,Group E,Group D,Group C,Group E,Group B,Group A (Gr. 12),Group D
07/03/2023 14:20:45,grace@gmail.com,Grace Houser,256685829,12,Group C,Group F,Group B,Group D,Group E,Group E,Group D,Group F,Group D,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,samantha@gmail.com,Samantha Charles,272428547,12,Group B,Group E,Group D,Group A (Gr. 12),Group E,Group E,Group C,Group D,Group D,Group A (Gr. 12),Group E,Group B
07/03/2023 14:20:45,gussie@gmail.com,Gussie Hallman,395933605,12,Group A (Gr. 12),Group D,Group E,Group C,Group D,Group D,Group B,Group F,Group B,Group A (Gr. 12),Group D,Group E
07/03/2023 14:20:45,kara@gmail.com,Kara Rosenbeck,884189824,12,Group F,Group B,Group A (Gr. 12),Group D,Group F,Group F,Group C,Group E,Group F,Group E,Group A (Gr. 12),Group D
07/03/2023 14:20:45,melba@gmail.com,Melba Webb,401497750,12,Group B,Group A (Gr. 12),Group F,Group D,Group E,Group E,Group A (Gr. 12),Group D,Group E,Group F,Group B,Group D
07/03/2023 14:20:45,virginia@gmail.com,Virginia Metge,440546855,12,Group A (Gr. 12),Group D,Group C,Group F,Group A (Gr. 12),Group A (Gr. 12),Group E,Group D,Group A (Gr. 12),Group C,Group D,Group E
07/03/2023 14:20:45,christopher@gmail.com,Christopher Tijerina,639125232,12,Group E,Group D,Group F,Group B,Group F,Group F,Group E,Group A (Gr. 12),Group D,Group B,Group F,Group C
07/03/2023 14:20:45,david@gmail.com,David Wolf,573091672,12,Group C,Group F,Group E,Group B,Group C,Group C,Group A (Gr. 12),Group D,Group E,Group F,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,jessica@gmail.com,Jessica Drew,894816905,12,Group B,Group A (Gr. 12),Group E,Group C,Group D,Group D,Group F,Group B,Group E,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,lynette@gmail.com,Lynette Hoes,835922825,12,Group E,Group F,Group B,Group A (Gr. 12),Group E,Group E,Group A (Gr. 12),Group D,Group D,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,john@gmail.com,John Sherman,905537118,12,Group B,Group A (Gr. 12),Group E,Group D,Group D,Group D,Group A (Gr. 12),Group E,Group D,Group C,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,felicia@gmail.com,Felicia Downing,153221032,12,Group B,Group A (Gr. 12),Group E,Group C,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group A (Gr. 12),Group C,Group E,Group F
07/03/2023 14:20:45,sheryl@gmail.com,Sheryl Brock,343502094,12,Group F,Group D,Group B,Group E,Group B,Group B,Group E,Group D,Group D,Group A (Gr. 12),Group C,Group B
07/03/2023 14:20:45,diana@gmail.com,Diana Chambers,190052109,12,Group C,Group E,Group F,Group B,Group D,Group D,Group A (Gr. 12),Group B,Group D,Group C,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,irving@gmail.com,Irving Sharp,627679539,12,Group D,Group B,Group A (Gr. 12),Group E,Group C,Group C,Group A (Gr. 12),Group E,Group D,Group F,Group E,Group C
07/03/2023 14:20:45,carla@gmail.com,Carla Solis,826755336,12,Group F,Group D,Group E,Group B,Group D,Group D,Group F,Group C,Group D,Group F,Group E,Group B
07/03/2023 14:20:45,lucille@gmail.com,Lucille Lucena,910318409,12,Group F,Group B,Group C,Group A (Gr. 12),Group D,Group D,Group F,Group B,Group F,Group B,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,james@gmail.com,James Walters,491175363,12,Group D,Group E,Group B,Group A (Gr. 12),Group F,Group F,Group A (Gr. 12),Group C,Group A (Gr. 12),Group E,Group D,Group C
07/03/2023 14:20:45,mike@gmail.com,Mike Rocha,567353093,12,Group D,Group A (Gr. 12),Group F,Group C,Group E,Group E,Group C,Group D,Group A (Gr. 12),Group E,Group D,Group C
07/03/2023 14:20:45,larry@gmail.com,Larry Stephens,217527136,12,Group F,Group C,Group E,Group B,Group C,Group C,Group F,Group B,Group B,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,bruce@gmail.com,Bruce Son,211010100,12,Group E,Group D,Group F,Group B,Group C,Group C,Group E,Group A (Gr. 12),Group D,Group C,Group E,Group B
07/03/2023 14:20:45,willie@gmail.com,Willie Anaya,164825577,12,Group D,Group F,Group E,Group C,Group C,Group C,Group D,Group A (Gr. 12),Group C,Group A (Gr. 12),Group B,Group E
07/03/2023 14:20:45,stephen@gmail.com,Stephen Fordham,758020487,12,Group B,Group F,Group C,Group E,Group F,Group F,Group B,Group A (Gr. 12),Group D,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,daniel@gmail.com,Daniel Tintinger,520367566,12,Group F,Group E,Group B,Group A (Gr. 12),Group D,Group D,Group B,Group F,Group B,Group F,Group E,Group C
07/03/2023 14:20:45,charles@gmail.com,Charles Davis,960635584,12,Group F,Group C,Group E,Group A (Gr. 12),Group B,Group B,Group C,Group F,Group D,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,blanca@gmail.com,Blanca Etheridge,238287803,12,Group F,Group A (Gr. 12),Group D,Group C,Group B,Group B,Group C,Group E,Group C,Group F,Group B,Group D
07/03/2023 14:20:45,geralyn@gmail.com,Geralyn Taylor,309753902,12,Group B,Group E,Group F,Group D,Group D,Group D,Group B,Group F,Group D,Group C,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,celia@gmail.com,Celia Kramer,320631442,12,Group C,Group F,Group B,Group D,Group A (Gr. 12),Group A (Gr. 12),Group E,Group C,Group D,Group B,Group F,Group E
07/03/2023 14:20:45,linda@gmail.com,Linda Blay,405944147,12,Group B,Group C,Group D,Group E,Group E,Group E,Group F,Group D,Group E,Group D,Group C,Group F
07/03/2023 14:20:45,susan@gmail.com,Susan Margo,217714481,12,Group F,Group A (Gr. 12),Group C,Group D,Group D,Group D,Group C,Group B,Group E,Group F,Group D,Group B
07/03/2023 14:20:45,alanna@gmail.com,Alanna Cortez,465491326,12,Group D,Group A (Gr. 12),Group E,Group F,Group A (Gr. 12),Group A (Gr. 12),Group C,Group B,Group D,Group A (Gr. 12),Group C,Group B
07/03/2023 14:20:45,michael@gmail.com,Michael Senato,306778416,12,Group A (Gr. 12),Group C,Group D,Group B,Group E,Group E,Group F,Group C,Group B,Group A (Gr. 12),Group D,Group E
07/03/2023 14:20:45,francisco@gmail.com,Francisco Elkins,698655229,12,Group D,Group F,Group E,Group C,Group F,Group F,Group E,Group D,Group A (Gr. 12),Group C,Group D,Group B
07/03/2023 14:20:45,rachel@gmail.com,Rachel White,307003899,12,Group E,Group D,Group C,Group B,Group D,Group D,Group F,Group A (Gr. 12),Group D,Group A (Gr. 12),Group F,Group C
07/03/2023 14:20:45,carmen@gmail.com,Carmen Hernandez,322425613,12,Group C,Group F,Group D,Group E,Group F,Group F,Group E,Group A (Gr. 12),Group E,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,evelyn@gmail.com,Evelyn Henry,865633897,12,Group F,Group A (Gr. 12),Group E,Group C,Group B,Group B,Group A (Gr. 12),Group F,Group D,Group E,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,nancy@gmail.com,Nancy Jones,798244919,12,Group C,Group D,Group B,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group F,Group C,Group B,Group C,Group D,Group E
07/03/2023 14:20:45,dana@gmail.com,Dana Middleton,413427917,12,Group A (Gr. 12),Group E,Group D,Group F,Group D,Group D,Group E,Group F,Group C,Group E,Group B,Group D
07/03/2023 14:20:45,esta@gmail.com,Esta Kelly,158245622,12,Group B,Group C,Group A (Gr. 12),Group E,Group E,Group E,Group F,Group A (Gr. 12),Group F,Group E,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,timothy@gmail.com,Timothy Forsmark,800164859,12,Group D,Group E,Group C,Group F,Group F,Group F,Group C,Group E,Group C,Group F,Group A (Gr. 12),Group D
07/03/2023 14:20:45,william@gmail.com,William Lasiter,305463408,12,Group C,Group D,Group F,Group E,Group D,Group D,Group E,Group F,Group B,Group C,Group A (Gr. 12),Group D
07/03/2023 14:20:45,barbara@gmail.com,Barbara Gunter,433324256,12,Group F,Group B,Group A (Gr. 12),Group E,Group F,Group F,Group B,Group D,Group B,Group E,Group A (Gr. 12),Group F
07/03/2023 14:20:45,shawna@gmail.com,Shawna Chabot,288639006,12,Group D,Group F,Group A (Gr. 12),Group E,Group B,Group B,Group D,Group C,Group E,Group B,Group D,Group F
07/03/2023 14:20:45,colin@gmail.com,Colin Torres,321802717,12,Group C,Group B,Group A (Gr. 12),Group E,Group D,Group D,Group A (Gr. 12),Group B,Group C,Group B,Group D,Group F
07/03/2023 14:20:45,chris@gmail.com,Chris Gionet,365326863,12,Group F,Group D,Group E,Group B,Group C,Group C,Group B,Group D,Group E,Group F,Group D,Group B
07/03/2023 14:20:45,harvey@gmail.com,Harvey Powell,932087530,12,Group A (Gr. 12),Group C,Group B,Group F,Group D,Group D,Group F,Group C,Group C,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,henry@gmail.com,Henry Jenkins,921417813,12,Group B,Group C,Group F,Group A (Gr. 12),Group F,Group F,Group D,Group B,Group F,Group C,Group A (Gr. 12),Group E
07/03/2023 14:20:45,wilbert@gmail.com,Wilbert Nathan,967279964,12,Group B,Group D,Group C,Group E,Group F,Group F,Group E,Group B,Group E,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,margaret@gmail.com,Margaret Borja,253486890,12,Group D,Group C,Group A (Gr. 12),Group B,Group F,Group F,Group E,Group C,Group B,Group C,Group A (Gr. 12),Group F
07/03/2023 14:20:45,roger@gmail.com,Roger Fuentes,399160255,12,Group E,Group F,Group A (Gr. 12),Group C,Group B,Group B,Group C,Group A (Gr. 12),Group F,Group B,Group A (Gr. 12),Group D
07/03/2023 14:20:45,marilyn@gmail.com,Marilyn Lingelbach,929342883,12,Group A (Gr. 12),Group F,Group C,Group B,Group A (Gr. 12),Group A (Gr. 12),Group E,Group C,Group F,Group A (Gr. 12),Group C,Group E
07/03/2023 14:20:45,jeffrey@gmail.com,Jeffrey Lockett,400817099,12,Group E,Group A (Gr. 12),Group F,Group C,Group F,Group F,Group E,Group B,Group F,Group A (Gr. 12),Group E,Group D
07/03/2023 14:20:45,andrew@gmail.com,Andrew Horn,178771767,12,Group B,Group D,Group A (Gr. 12),Group E,Group E,Group E,Group A (Gr. 12),Group B,Group F,Group D,Group E,Group C
07/03/2023 14:20:45,james@gmail.com,James Manning,113879628,12,Group C,Group B,Group A (Gr. 12),Group D,Group B,Group B,Group F,Group D,Group C,Group F,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,fred@gmail.com,Fred Cradle,938588859,12,Group F,Group E,Group B,Group A (Gr. 12),Group C,Group C,Group E,Group D,Group C,Group D,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,heather@gmail.com,Heather Herrera,993007079,12,Group E,Group A (Gr. 12),Group B,Group F,Group C,Group C,Group E,Group B,Group D,Group C,Group A (Gr. 12),Group E
07/03/2023 14:20:45,matthew@gmail.com,Matthew Chatterton,370709262,12,Group D,Group E,Group B,Group C,Group B,Group B,Group A (Gr. 12),Group C,Group A (Gr. 12),Group D,Group F,Group B
07/03/2023 14:20:45,catherine@gmail.com,Catherine Lane,554351875,12,Group D,Group C,Group F,Group A (Gr. 12),Group E,Group E,Group D,Group C,Group F,Group D,Group B,Group C
07/03/2023 14:20:45,edna@gmail.com,Edna Gilroy,685409710,12,Group E,Group D,Group A (Gr. 12),Group F,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group A (Gr. 12),Group D,Group C,Group B
07/03/2023 14:20:45,vivan@gmail.com,Vivan Blocker,736509669,12,Group E,Group B,Group D,Group F,Group F,Group F,Group E,Group D,Group A (Gr. 12),Group C,Group E,Group B
07/03/2023 14:20:45,melinda@gmail.com,Melinda Roark,719828434,12,Group F,Group E,Group C,Group B,Group D,Group D,Group E,Group F,Group B,Group C,Group E,Group D
07/03/2023 14:20:45,lucille@gmail.com,Lucille Robinson,266325521,12,Group F,Group B,Group D,Group A (Gr. 12),Group F,Group F,Group A (Gr. 12),Group C,Group E,Group B,Group A (Gr. 12),Group F
07/03/2023 14:20:45,thelma@gmail.com,Thelma Joshi,325076778,12,Group D,Group F,Group E,Group B,Group A (Gr. 12),Group A (Gr. 12),Group B,Group D,Group A (Gr. 12),Group C,Group E,Group B
07/03/2023 14:20:45,john@gmail.com,John Weldon,358655214,12,Group E,Group F,Group B,Group D,Group D,Group D,Group F,Group B,Group C,Group A (Gr. 12),Group B,Group D
07/03/2023 14:20:45,james@gmail.com,James Page,211574083,12,Group C,Group E,Group F,Group B,Group D,Group D,Group B,Group F,Group C,Group F,Group A (Gr. 12),Group D
07/03/2023 14:20:45,mary@gmail.com,Mary Soren,525469343,12,Group A (Gr. 12),Group E,Group B,Group D,Group C,Group C,Group A (Gr. 12),Group D,Group B,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,janice@gmail.com,Janice Magoun,418401795,12,Group F,Group A (Gr. 12),Group B,Group E,Group F,Group F,Group C,Group D,Group E,Group D,Group A (Gr. 12),Group B
07/03/2023 14:20:45,neva@gmail.com,Neva Rooks,838775264,12,Group D,Group F,Group C,Group A (Gr. 12),Group C,Group C,Group D,Group E,Group A (Gr. 12),Group F,Group B,Group D
07/03/2023 14:20:45,tyler@gmail.com,Tyler Johnson,160487058,12,Group C,Group E,Group B,Group A (Gr. 12),Group F,Group F,Group B,Group C,Group F,Group A (Gr. 12),Group B,Group C
07/03/2023 14:20:45,sonia@gmail.com,Sonia Davidson,774968896,12,Group C,Group B,Group D,Group E,Group E,Group E,Group C,Group A (Gr. 12),Group F,Group E,Group B,Group C
07/03/2023 14:20:45,david@gmail.com,David Smith,467611465,12,Group E,Group B,Group C,Group A (Gr. 12),Group D,Group D,Group C,Group F,Group C,Group F,Group E,Group D
07/03/2023 14:20:45,shannon@gmail.com,Shannon Johnson,174094775,12,Group B,Group C,Group A (Gr. 12),Group E,Group E,Group E,Group C,Group D,Group A (Gr. 12),Group F,Group E,Group B
07/03/2023 14:20:45,dana@gmail.com,Dana Werner,209512449,12,Group F,Group B,Group E,Group C,Group D,Group D,Group E,Group A (Gr. 12),Group D,Group F,Group B,Group C
07/03/2023 14:20:45,mark@gmail.com,Mark Guerra,858696028,12,Group B,Group C,Group F,Group A (Gr. 12),Group C,Group C,Group F,Group E,Group B,Group A (Gr. 12),Group F,Group E
07/03/2023 14:20:45,deborah@gmail.com,Deborah Sanchez,995715238,12,Group D,Group C,Group E,Group A (Gr. 12),Group D,Group D,Group A (Gr. 12),Group B,Group E,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,tommy@gmail.com,Tommy Deaton,712759507,12,Group F,Group B,Group D,Group E,Group F,Group F,Group C,Group D,Group B,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,rosamond@gmail.com,Rosamond Arnett,663840782,12,Group F,Group C,Group A (Gr. 12),Group E,Group F,Group F,Group A (Gr. 12),Group E,Group B,Group E,Group F,Group C
07/03/2023 14:20:45,jed@gmail.com,Jed Deming,979608532,12,Group C,Group D,Group B,Group F,Group F,Group F,Group A (Gr. 12),Group C,Group D,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,charley@gmail.com,Charley Fortune,531809969,12,Group B,Group E,Group A (Gr. 12),Group F,Group F,Group F,Group C,Group B,Group B,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,kimberly@gmail.com,Kimberly Smith,271860001,12,Group D,Group B,Group F,Group A (Gr. 12),Group B,Group B,Group F,Group D,Group C,Group D,Group B,Group F
07/03/2023 14:20:45,steve@gmail.com,Steve Berry,420521824,12,Group D,Group F,Group B,Group C,Group B,Group B,Group E,Group F,Group C,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,omar@gmail.com,Omar Ledger,678425640,12,Group E,Group D,Group F,Group C,Group B,Group B,Group F,Group C,Group D,Group B,Group F,Group C
07/03/2023 14:20:45,ana@gmail.com,Ana Gonzalez,801796900,12,Group C,Group E,Group A (Gr. 12),Group B,Group D,Group D,Group F,Group C,Group D,Group C,Group A (Gr. 12),Group B
07/03/2023 14:20:45,donald@gmail.com,Donald Richardson,983183548,12,Group B,Group D,Group A (Gr. 12),Group F,Group B,Group B,Group A (Gr. 12),Group D,Group E,Group F,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,christine@gmail.com,Christine Kopacz,876973252,12,Group F,Group B,Group A (Gr. 12),Group E,Group D,Group D,Group B,Group C,Group A (Gr. 12),Group F,Group D,Group E
07/03/2023 14:20:45,hope@gmail.com,Hope Henson,616343809,12,Group C,Group A (Gr. 12),Group D,Group F,Group B,Group B,Group A (Gr. 12),Group C,Group C,Group F,Group D,Group B
07/03/2023 14:20:45,john@gmail.com,John Parker,693029188,12,Group A (Gr. 12),Group D,Group C,Group F,Group F,Group F,Group B,Group D,Group B,Group E,Group C,Group F
07/03/2023 14:20:45,patricia@gmail.com,Patricia Mitchell,819721533,12,Group F,Group C,Group A (Gr. 12),Group D,Group E,Group E,Group A (Gr. 12),Group F,Group F,Group E,Group C,Group B
07/03/2023 14:20:45,rolando@gmail.com,Rolando Nixon,966030588,12,Group F,Group D,Group C,Group E,Group C,Group C,Group F,Group A (Gr. 12),Group C,Group B,Group D,Group E
07/03/2023 14:20:45,joseph@gmail.com,Joseph Schmidt,330963324,12,Group B,Group F,Group C,Group D,Group B,Group B,Group D,Group F,Group B,Group E,Group D,Group F
07/03/2023 14:20:45,mary@gmail.com,Mary Nehlsen,714184017,12,Group C,Group A (Gr. 12),Group E,Group B,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group F,Group C,Group D,Group B
07/03/2023 14:20:45,robert@gmail.com,Robert Thomas,963714543,12,Group A (Gr. 12),Group B,Group E,Group C,Group E,Group E,Group B,Group A (Gr. 12),Group F,Group A (Gr. 12),Group B,Group C
07/03/2023 14:20:45,wanda@gmail.com,Wanda Webster,103000559,12,Group C,Group F,Group B,Group E,Group B,Group B,Group A (Gr. 12),Group D,Group F,Group B,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,monica@gmail.com,Monica Best,342212451,12,Group A (Gr. 12),Group E,Group F,Group D,Group E,Group E,Group D,Group C,Group D,Group C,Group B,Group F
07/03/2023 14:20:45,ann@gmail.com,Ann French,245205194,12,Group C,Group E,Group F,Group A (Gr. 12),Group F,Group F,Group E,Group A (Gr. 12),Group F,Group B,Group E,Group C
07/03/2023 14:20:45,chris@gmail.com,Chris Cottrell,357882351,12,Group A (Gr. 12),Group F,Group C,Group E,Group A (Gr. 12),Group A (Gr. 12),Group E,Group D,Group C,Group D,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,terri@gmail.com,Terri Moore,488030698,12,Group A (Gr. 12),Group C,Group F,Group E,Group A (Gr. 12),Group A (Gr. 12),Group E,Group F,Group E,Group A (Gr. 12),Group D,Group C
07/03/2023 14:20:45,jack@gmail.com,Jack Reed,285091961,12,Group D,Group B,Group F,Group C,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group F,Group B,Group A (Gr. 12),Group D
07/03/2023 14:20:45,renee@gmail.com,Renee Cowan,784134705,12,Group B,Group E,Group A (Gr. 12),Group F,Group C,Group C,Group D,Group F,Group A (Gr. 12),Group D,Group E,Group F
07/03/2023 14:20:45,timothy@gmail.com,Timothy Mays,783828914,12,Group F,Group A (Gr. 12),Group C,Group B,Group D,Group D,Group B,Group A (Gr. 12),Group F,Group D,Group B,Group E
07/03/2023 14:20:45,esperanza@gmail.com,Esperanza Harkins,324650156,12,Group C,Group D,Group A (Gr. 12),Group E,Group F,Group F,Group C,Group A (Gr. 12),Group D,Group B,Group F,Group C
07/03/2023 14:20:45,teresa@gmail.com,Teresa Allen,335735210,12,Group E,Group F,Group D,Group C,Group F,Group F,Group B,Group D,Group F,Group B,Group A (Gr. 12),Group C
07/03/2023 14:20:45,cheryl@gmail.com,Cheryl Myles,203970164,12,Group D,Group B,Group F,Group C,Group E,Group E,Group A (Gr. 12),Group F,Group D,Group F,Group E,Group C
07/03/2023 14:20:45,pamela@gmail.com,Pamela Ford,799791587,12,Group D,Group E,Group C,Group B,Group B,Group B,Group E,Group F,Group F,Group E,Group C,Group D
07/03/2023 14:20:45,melissa@gmail.com,Melissa Lewis,741573752,12,Group E,Group B,Group C,Group A (Gr. 12),Group B,Group B,Group F,Group E,Group F,Group D,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,sandra@gmail.com,Sandra Dorsey,310968948,12,Group B,Group E,Group F,Group C,Group C,Group C,Group F,Group B,Group D,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,porfirio@gmail.com,Porfirio Taylor,792223772,12,Group E,Group B,Group D,Group C,Group B,Group B,Group C,Group E,Group E,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,charles@gmail.com,Charles Ellison,640706734,12,Group F,Group E,Group C,Group D,Group F,Group F,Group E,Group A (Gr. 12),Group C,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,richard@gmail.com,Richard Walker,610297077,12,Group E,Group C,Group F,Group B,Group E,Group E,Group D,Group A (Gr. 12),Group F,Group B,Group A (Gr. 12),Group E
07/03/2023 14:20:45,rachel@gmail.com,Rachel Lane,998946103,12,Group D,Group F,Group B,Group C,Group C,Group C,Group F,Group A (Gr. 12),Group F,Group D,Group C,Group E
07/03/2023 14:20:45,kyle@gmail.com,Kyle Laud,341400690,12,Group D,Group A (Gr. 12),Group C,Group F,Group F,Group F,Group B,Group D,Group F,Group C,Group A (Gr. 12),Group B
07/03/2023 14:20:45,donna@gmail.com,Donna Kennedy,427433166,12,Group E,Group A (Gr. 12),Group C,Group B,Group F,Group F,Group B,Group E,Group C,Group E,Group F,Group B
07/03/2023 14:20:45,gary@gmail.com,Gary Shelton,224865396,12,Group B,Group A (Gr. 12),Group E,Group C,Group F,Group F,Group D,Group A (Gr. 12),Group C,Group F,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,brian@gmail.com,Brian Brandon,546165077,12,Group D,Group E,Group F,Group B,Group C,Group C,Group E,Group D,Group B,Group F,Group A (Gr. 12),Group D
